Date,Hour,IsDaytime (9-19),Season,WeekDay,CalendarDay,CalendarMonth,CalendarYear,IsWeekend,temperature(C°),Humid temperature (C °),Dew Point Temperature (C °),Relative humidity(%),Wind speed (m / s),Wind direction (degrees),Pressure at station height (hPa),Sea level pressure (hPa),Total amount of clouds,Electricity
04/06/2018,9,1,Summer,2,4,6,2018,0,26.6,21.4,18.4,57,5,270,1004.7,1008.2,2,45.65
04/06/2018,10,1,Summer,2,4,6,2018,0,26.6,21.4,18.4,57,5,270,1004.7,1008.2,2,40.12
04/06/2018,11,1,Summer,2,4,6,2018,0,26.6,21.4,18.4,57,5,270,1004.7,1008.2,2,43.69
04/06/2018,12,1,Summer,2,4,6,2018,0,26.7,21.3,18.2,57,3.5,300,1003.8,1007.3,1,42.24
04/06/2018,13,1,Summer,2,4,6,2018,0,26.7,21.3,18.2,57,3.5,300,1003.8,1007.3,1,34.2
04/06/2018,14,1,Summer,2,4,6,2018,0,26.7,21.3,18.2,57,3.5,300,1003.8,1007.3,1,42.8
04/06/2018,15,1,Summer,2,4,6,2018,0,26,21.8,19.6,66,4,320,1003.9,1007.5,6,40.99
04/06/2018,16,1,Summer,2,4,6,2018,0,26,21.8,19.6,66,4,320,1003.9,1007.5,6,44.03
04/06/2018,17,1,Summer,2,4,6,2018,0,26,21.8,19.6,66,4,320,1003.9,1007.5,6,37.98
04/06/2018,18,1,Summer,2,4,6,2018,0,23.1,20.8,19.4,71,2,340,1004.7,1008.3,1,20.51
04/06/2018,19,1,Summer,2,4,6,2018,0,23.1,20.8,19.4,71,2,340,1004.7,1008.3,1,17.21
04/06/2018,20,0,Summer,2,4,6,2018,0,23.1,20.8,19.4,71,2,340,1004.7,1008.3,1,14.17
04/06/2018,21,0,Summer,2,4,6,2018,0,21.7,19.8,18.7,77,0.5,130,1004.8,1008.4,4,12.42
04/06/2018,22,0,Summer,2,4,6,2018,0,21.7,19.8,18.7,77,0.5,130,1004.8,1008.4,4,16.2
04/06/2018,23,0,Summer,2,4,6,2018,0,21.7,19.8,18.7,77,0.5,130,1004.8,1008.4,4,16.81
05/06/2018,0,0,Summer,3,5,6,2018,0,19.9,18.4,17.5,81,1.5,140,1004.2,1007.8,1,13.55
05/06/2018,1,0,Summer,3,5,6,2018,0,19.9,18.4,17.5,81,1.5,140,1004.2,1007.8,1,8.27
05/06/2018,2,0,Summer,3,5,6,2018,0,19.9,18.4,17.5,81,1.5,140,1004.2,1007.8,1,7.96
05/06/2018,3,0,Summer,3,5,6,2018,0,19.5,18.2,17.5,84,1.5,160,1005,1008.6,2,7.88
05/06/2018,4,0,Summer,3,5,6,2018,0,19.5,18.2,17.5,84,1.5,160,1005,1008.6,2,7.95
05/06/2018,5,0,Summer,3,5,6,2018,0,19.5,18.2,17.5,84,1.5,160,1005,1008.6,2,10.86
05/06/2018,6,0,Summer,3,5,6,2018,0,24.6,21,19,67,1.5,260,1005.9,1009.5,5,18.32
05/06/2018,7,1,Summer,3,5,6,2018,0,24.6,21,19,67,1.5,260,1005.9,1009.5,5,17.06
05/06/2018,8,1,Summer,3,5,6,2018,0,24.6,21,19,67,1.5,260,1005.9,1009.5,5,28.11
05/06/2018,9,1,Summer,3,5,6,2018,0,27.9,22.2,19.1,56,3,280,1005.8,1009.3,3,31.92
05/06/2018,10,1,Summer,3,5,6,2018,0,27.9,22.2,19.1,56,3,280,1005.8,1009.3,3,44.02
05/06/2018,11,1,Summer,3,5,6,2018,0,27.9,22.2,19.1,56,3,280,1005.8,1009.3,3,32.04
05/06/2018,12,1,Summer,3,5,6,2018,0,27.2,21.6,18.4,56,5.5,320,1005.2,1008.7,4,33.75
05/06/2018,13,1,Summer,3,5,6,2018,0,27.2,21.6,18.4,56,5.5,320,1005.2,1008.7,4,32.08
05/06/2018,14,1,Summer,3,5,6,2018,0,27.2,21.6,18.4,56,5.5,320,1005.2,1008.7,4,32.87
05/06/2018,15,1,Summer,3,5,6,2018,0,26.3,21.8,19.4,63,4.5,330,1005.5,1009.1,1,33.03
05/06/2018,16,1,Summer,3,5,6,2018,0,26.3,21.8,19.4,63,4.5,330,1005.5,1009.1,1,40.89
05/06/2018,17,1,Summer,3,5,6,2018,0,26.3,21.8,19.4,63,4.5,330,1005.5,1009.1,1,42.4
05/06/2018,18,1,Summer,3,5,6,2018,0,23.4,20.8,19.3,72,3,360,1006.6,1010.2,1,28.53
05/06/2018,19,1,Summer,3,5,6,2018,0,23.4,20.8,19.3,72,3,360,1006.6,1010.2,1,19.7
05/06/2018,20,0,Summer,3,5,6,2018,0,23.4,20.8,19.3,72,3,360,1006.6,1010.2,1,17.11
05/06/2018,21,0,Summer,3,5,6,2018,0,21,19.5,18.6,80,2,50,1007.2,1010.8,0,13.93
05/06/2018,22,0,Summer,3,5,6,2018,0,21,19.5,18.6,80,2,50,1007.2,1010.8,0,18.89
05/06/2018,23,0,Summer,3,5,6,2018,0,21,19.5,18.6,80,2,50,1007.2,1010.8,0,15.46
06/06/2018,0,0,Summer,4,6,6,2018,0,19.6,18.4,17.7,88,1.5,190,1007.3,1010.9,2,12.53
06/06/2018,1,0,Summer,4,6,6,2018,0,19.6,18.4,17.7,88,1.5,190,1007.3,1010.9,2,10.88
06/06/2018,2,0,Summer,4,6,6,2018,0,19.6,18.4,17.7,88,1.5,190,1007.3,1010.9,2,10.7
06/06/2018,3,0,Summer,4,6,6,2018,0,18.9,17.7,17,90,1.5,170,1008.2,1011.9,0,10.24
06/06/2018,4,0,Summer,4,6,6,2018,0,18.9,17.7,17,90,1.5,170,1008.2,1011.9,0,10.05
06/06/2018,5,0,Summer,4,6,6,2018,0,18.9,17.7,17,90,1.5,170,1008.2,1011.9,0,14.61
06/06/2018,6,0,Summer,4,6,6,2018,0,25.2,21.9,20.2,68,1.5,290,1008.9,1012.5,1,16.44
06/06/2018,7,1,Summer,4,6,6,2018,0,25.2,21.9,20.2,68,1.5,290,1008.9,1012.5,1,19.9
06/06/2018,8,1,Summer,4,6,6,2018,0,25.2,21.9,20.2,68,1.5,290,1008.9,1012.5,1,31.18
06/06/2018,9,1,Summer,4,6,6,2018,0,27.9,23.2,20.7,62,4,310,1009.2,1012.7,1,41.22
06/06/2018,10,1,Summer,4,6,6,2018,0,27.9,23.2,20.7,62,4,310,1009.2,1012.7,1,45.99
06/06/2018,11,1,Summer,4,6,6,2018,0,27.9,23.2,20.7,62,4,310,1009.2,1012.7,1,49.71
06/06/2018,12,1,Summer,4,6,6,2018,0,27.7,23,20.5,59,5.5,340,1008.7,1012.2,0,45.27
06/06/2018,13,1,Summer,4,6,6,2018,0,27.7,23,20.5,59,5.5,340,1008.7,1012.2,0,42.51
06/06/2018,14,1,Summer,4,6,6,2018,0,27.7,23,20.5,59,5.5,340,1008.7,1012.2,0,43.34
06/06/2018,15,1,Summer,4,6,6,2018,0,27.1,23.2,21.1,66,5.5,340,1007.9,1011.5,3,44.37
06/06/2018,16,1,Summer,4,6,6,2018,0,27.1,23.2,21.1,66,5.5,340,1007.9,1011.5,3,43.84
06/06/2018,17,1,Summer,4,6,6,2018,0,27.1,23.2,21.1,66,5.5,340,1007.9,1011.5,3,23.9
06/06/2018,18,1,Summer,4,6,6,2018,0,24.4,22.5,21.5,69,3,350,1008.9,1012.5,0,17.37
06/06/2018,19,1,Summer,4,6,6,2018,0,24.4,22.5,21.5,69,3,350,1008.9,1012.5,0,19.71
06/06/2018,20,0,Summer,4,6,6,2018,0,24.4,22.5,21.5,69,3,350,1008.9,1012.5,0,16.48
06/06/2018,21,0,Summer,4,6,6,2018,0,22.7,21.4,20.6,77,2.5,340,1010,1013.6,1,18.29
06/06/2018,22,0,Summer,4,6,6,2018,0,22.7,21.4,20.6,77,2.5,340,1010,1013.6,1,15.62
06/06/2018,23,0,Summer,4,6,6,2018,0,22.7,21.4,20.6,77,2.5,340,1010,1013.6,1,15.83
07/06/2018,0,0,Summer,5,7,6,2018,0,22.1,21,20.4,82,0.5,70,1009.5,1013.1,7,13.66
07/06/2018,1,0,Summer,5,7,6,2018,0,22.1,21,20.4,82,0.5,70,1009.5,1013.1,7,8.29
07/06/2018,2,0,Summer,5,7,6,2018,0,22.1,21,20.4,82,0.5,70,1009.5,1013.1,7,8.35
07/06/2018,3,0,Summer,5,7,6,2018,0,21.6,20.3,19.5,85,0,0,1009.5,1013.1,6,8.24
07/06/2018,4,0,Summer,5,7,6,2018,0,21.6,20.3,19.5,85,0,0,1009.5,1013.1,6,7.98
07/06/2018,5,0,Summer,5,7,6,2018,0,21.6,20.3,19.5,85,0,0,1009.5,1013.1,6,12.64
07/06/2018,6,0,Summer,5,7,6,2018,0,26.9,23.5,21.9,69,3,340,1009.5,1013.1,4,21.42
07/06/2018,7,1,Summer,5,7,6,2018,0,26.9,23.5,21.9,69,3,340,1009.5,1013.1,4,22.53
07/06/2018,8,1,Summer,5,7,6,2018,0,26.9,23.5,21.9,69,3,340,1009.5,1013.1,4,27.73
07/06/2018,9,1,Summer,5,7,6,2018,0,28.4,23.5,21.1,59,5,330,1009.2,1012.7,0,38.82
07/06/2018,10,1,Summer,5,7,6,2018,0,28.4,23.5,21.1,59,5,330,1009.2,1012.7,0,45.29
07/06/2018,11,1,Summer,5,7,6,2018,0,28.4,23.5,21.1,59,5,330,1009.2,1012.7,0,42.74
07/06/2018,12,1,Summer,5,7,6,2018,0,28.8,24.2,22,60,5.5,340,1008.4,1011.9,1,40.89
07/06/2018,13,1,Summer,5,7,6,2018,0,28.8,24.2,22,60,5.5,340,1008.4,1011.9,1,30.86
07/06/2018,14,1,Summer,5,7,6,2018,0,28.8,24.2,22,60,5.5,340,1008.4,1011.9,1,39.25
07/06/2018,15,1,Summer,5,7,6,2018,0,27.3,23.5,21.6,69,5,330,1008.4,1012,1,37.31
07/06/2018,16,1,Summer,5,7,6,2018,0,27.3,23.5,21.6,69,5,330,1008.4,1012,1,43.73
07/06/2018,17,1,Summer,5,7,6,2018,0,27.3,23.5,21.6,69,5,330,1008.4,1012,1,29.56
07/06/2018,18,1,Summer,5,7,6,2018,0,24.8,22.5,21.3,78,2,300,1009.4,1013,2,17.12
07/06/2018,19,1,Summer,5,7,6,2018,0,24.8,22.5,21.3,78,2,300,1009.4,1013,2,16.43
07/06/2018,20,0,Summer,5,7,6,2018,0,24.8,22.5,21.3,78,2,300,1009.4,1013,2,14.6
07/06/2018,21,0,Summer,5,7,6,2018,0,23.4,21.9,21.1,80,2,310,1009.5,1013.1,5,16.2
07/06/2018,22,0,Summer,5,7,6,2018,0,23.4,21.9,21.1,80,2,310,1009.5,1013.1,5,15.31
07/06/2018,23,0,Summer,5,7,6,2018,0,23.4,21.9,21.1,80,2,310,1009.5,1013.1,5,14.83
08/06/2018,0,0,Summer,6,8,6,2018,1,21.9,20.8,20.2,86,0.5,160,1008.4,1012,2,17.81
08/06/2018,1,0,Summer,6,8,6,2018,1,21.9,20.8,20.2,86,0.5,160,1008.4,1012,2,14.69
08/06/2018,2,0,Summer,6,8,6,2018,1,21.9,20.8,20.2,86,0.5,160,1008.4,1012,2,9.46
08/06/2018,3,0,Summer,6,8,6,2018,1,20.9,20.3,19.9,91,1.5,200,1008.3,1011.9,6,8.26
08/06/2018,4,0,Summer,6,8,6,2018,1,20.9,20.3,19.9,91,1.5,200,1008.3,1011.9,6,8.39
08/06/2018,5,0,Summer,6,8,6,2018,1,20.9,20.3,19.9,91,1.5,200,1008.3,1011.9,6,17.78
08/06/2018,6,0,Summer,6,8,6,2018,1,25.7,22.6,20.9,73,2,240,1009,1012.6,6,13.69
08/06/2018,7,1,Summer,6,8,6,2018,1,25.7,22.6,20.9,73,2,240,1009,1012.6,6,16.63
08/06/2018,8,1,Summer,6,8,6,2018,1,25.7,22.6,20.9,73,2,240,1009,1012.6,6,21.02
08/06/2018,9,1,Summer,6,8,6,2018,1,29,24,21.5,59,3,250,1008.7,1012.2,0,24.19
08/06/2018,10,1,Summer,6,8,6,2018,1,29,24,21.5,59,3,250,1008.7,1012.2,0,23.88
08/06/2018,11,1,Summer,6,8,6,2018,1,29,24,21.5,59,3,250,1008.7,1012.2,0,19.33
08/06/2018,12,1,Summer,6,8,6,2018,1,29.7,23.9,21.1,53,4,280,1007.7,1011.2,0,21.78
08/06/2018,13,1,Summer,6,8,6,2018,1,29.7,23.9,21.1,53,4,280,1007.7,1011.2,0,18.3
08/06/2018,14,1,Summer,6,8,6,2018,1,29.7,23.9,21.1,53,4,280,1007.7,1011.2,0,15.43
08/06/2018,15,1,Summer,6,8,6,2018,1,28.5,23.1,20.2,56,3,290,1007.1,1010.6,0,15.23
08/06/2018,16,1,Summer,6,8,6,2018,1,28.5,23.1,20.2,56,3,290,1007.1,1010.6,0,12.75
08/06/2018,17,1,Summer,6,8,6,2018,1,28.5,23.1,20.2,56,3,290,1007.1,1010.6,0,9.55
08/06/2018,18,1,Summer,6,8,6,2018,1,24.8,23.1,22.3,81,1.5,300,1007.4,1011,1,8.77
08/06/2018,19,1,Summer,6,8,6,2018,1,24.8,23.1,22.3,81,1.5,300,1007.4,1011,1,8.03
08/06/2018,20,0,Summer,6,8,6,2018,1,24.8,23.1,22.3,81,1.5,300,1007.4,1011,1,7.95
08/06/2018,21,0,Summer,6,8,6,2018,1,24,22.5,21.9,85,2,230,1007.4,1011,3,7.71
08/06/2018,22,0,Summer,6,8,6,2018,1,24,22.5,21.9,85,2,230,1007.4,1011,3,7.8
08/06/2018,23,0,Summer,6,8,6,2018,1,24,22.5,21.9,85,2,230,1007.4,1011,3,7.66
09/06/2018,0,0,Summer,7,9,6,2018,1,22.3,21.3,20.8,88,2,150,1006.7,1010.3,5,7.76
09/06/2018,1,0,Summer,7,9,6,2018,1,22.3,21.3,20.8,88,2,150,1006.7,1010.3,5,7.53
09/06/2018,2,0,Summer,7,9,6,2018,1,22.3,21.3,20.8,88,2,150,1006.7,1010.3,5,7.5
09/06/2018,3,0,Summer,7,9,6,2018,1,20.9,19.8,19.2,85,2,130,1006.8,1010.4,1,7.36
09/06/2018,4,0,Summer,7,9,6,2018,1,20.9,19.8,19.2,85,2,130,1006.8,1010.4,1,7.55
09/06/2018,5,0,Summer,7,9,6,2018,1,20.9,19.8,19.2,85,2,130,1006.8,1010.4,1,6.91
09/06/2018,6,0,Summer,7,9,6,2018,1,25.7,22.3,20.5,70,2,190,1007.2,1010.8,2,6.62
09/06/2018,7,1,Summer,7,9,6,2018,1,25.7,22.3,20.5,70,2,190,1007.2,1010.8,2,6.69
09/06/2018,8,1,Summer,7,9,6,2018,1,25.7,22.3,20.5,70,2,190,1007.2,1010.8,2,6.91
09/06/2018,9,1,Summer,7,9,6,2018,1,28.5,23.1,20.2,59,4,270,1006.8,1010.3,0,6.85
09/06/2018,10,1,Summer,7,9,6,2018,1,28.5,23.1,20.2,59,4,270,1006.8,1010.3,0,7.44
09/06/2018,11,1,Summer,7,9,6,2018,1,28.5,23.1,20.2,59,4,270,1006.8,1010.3,0,7.3
09/06/2018,12,1,Summer,7,9,6,2018,1,28.9,22.7,19.5,56,3.5,300,1005.8,1009.3,0,7.25
09/06/2018,13,1,Summer,7,9,6,2018,1,28.9,22.7,19.5,56,3.5,300,1005.8,1009.3,0,7.4
09/06/2018,14,1,Summer,7,9,6,2018,1,28.9,22.7,19.5,56,3.5,300,1005.8,1009.3,0,7.21
09/06/2018,15,1,Summer,7,9,6,2018,1,27.8,22.9,20.3,59,3.5,290,1005.2,1008.7,0,7.18
09/06/2018,16,1,Summer,7,9,6,2018,1,27.8,22.9,20.3,59,3.5,290,1005.2,1008.7,0,7.14
09/06/2018,17,1,Summer,7,9,6,2018,1,27.8,22.9,20.3,59,3.5,290,1005.2,1008.7,0,7.6
09/06/2018,18,1,Summer,7,9,6,2018,1,24.4,22.4,21.3,73,2,240,1005.9,1009.5,0,7.64
09/06/2018,19,1,Summer,7,9,6,2018,1,24.4,22.4,21.3,73,2,240,1005.9,1009.5,0,8.03
09/06/2018,20,0,Summer,7,9,6,2018,1,24.4,22.4,21.3,73,2,240,1005.9,1009.5,0,11.21
09/06/2018,21,0,Summer,7,9,6,2018,1,22.5,21.3,20.6,87,2,230,1006.2,1009.8,0,24.53
09/06/2018,22,0,Summer,7,9,6,2018,1,22.5,21.3,20.6,87,2,230,1006.2,1009.8,0,19.1
09/06/2018,23,0,Summer,7,9,6,2018,1,22.5,21.3,20.6,87,2,230,1006.2,1009.8,0,16.27
10/06/2018,0,0,Summer,1,10,6,2018,0,20.1,18.6,17.7,87,3,140,1004.6,1008.2,0,14.29
10/06/2018,1,0,Summer,1,10,6,2018,0,20.1,18.6,17.7,87,3,140,1004.6,1008.2,0,11.19
10/06/2018,2,0,Summer,1,10,6,2018,0,20.1,18.6,17.7,87,3,140,1004.6,1008.2,0,9.42
10/06/2018,3,0,Summer,1,10,6,2018,0,22.1,21,20.4,86,2,150,1004.8,1008.4,6,9.14
10/06/2018,4,0,Summer,1,10,6,2018,0,22.1,21,20.4,86,2,150,1004.8,1008.4,6,9.29
10/06/2018,5,0,Summer,1,10,6,2018,0,22.1,21,20.4,86,2,150,1004.8,1008.4,6,14.75
10/06/2018,6,0,Summer,1,10,6,2018,0,25.9,22.6,20.9,72,3.5,220,1005.3,1008.9,0,17.96
10/06/2018,7,1,Summer,1,10,6,2018,0,25.9,22.6,20.9,72,3.5,220,1005.3,1008.9,0,21.51
10/06/2018,8,1,Summer,1,10,6,2018,0,25.9,22.6,20.9,72,3.5,220,1005.3,1008.9,0,34.6
10/06/2018,9,1,Summer,1,10,6,2018,0,31.2,24.4,21,53,5,250,1004.5,1008,0,47.51
10/06/2018,10,1,Summer,1,10,6,2018,0,31.2,24.4,21,53,5,250,1004.5,1008,0,48.11
10/06/2018,11,1,Summer,1,10,6,2018,0,31.2,24.4,21,53,5,250,1004.5,1008,0,48.09
10/06/2018,12,1,Summer,1,10,6,2018,0,29.2,24.4,22.2,59,4,270,1004.3,1007.8,2,40.98
10/06/2018,13,1,Summer,1,10,6,2018,0,29.2,24.4,22.2,59,4,270,1004.3,1007.8,2,46.48
10/06/2018,14,1,Summer,1,10,6,2018,0,29.2,24.4,22.2,59,4,270,1004.3,1007.8,2,43.26
10/06/2018,15,1,Summer,1,10,6,2018,0,30.2,21.2,15.8,46,3.5,270,1003.7,1007.2,0,40.61
10/06/2018,16,1,Summer,1,10,6,2018,0,30.2,21.2,15.8,46,3.5,270,1003.7,1007.2,0,40.22
10/06/2018,17,1,Summer,1,10,6,2018,0,30.2,21.2,15.8,46,3.5,270,1003.7,1007.2,0,30.97
10/06/2018,18,1,Summer,1,10,6,2018,0,25.5,23.5,22.6,81,1.5,240,1004.2,1007.8,1,25.46
10/06/2018,19,1,Summer,1,10,6,2018,0,25.5,23.5,22.6,81,1.5,240,1004.2,1007.8,1,20.8
10/06/2018,20,0,Summer,1,10,6,2018,0,25.5,23.5,22.6,81,1.5,240,1004.2,1007.8,1,20.08
10/06/2018,21,0,Summer,1,10,6,2018,0,23.9,22.4,21.8,84,2,220,1004.4,1008,3,19.67
10/06/2018,22,0,Summer,1,10,6,2018,0,23.9,22.4,21.8,84,2,220,1004.4,1008,3,18.06
10/06/2018,23,0,Summer,1,10,6,2018,0,23.9,22.4,21.8,84,2,220,1004.4,1008,3,18.39
11/06/2018,0,0,Summer,2,11,6,2018,0,21.3,19.8,18.9,87,1.5,150,1003.6,1007.2,2,14.72
11/06/2018,1,0,Summer,2,11,6,2018,0,21.3,19.8,18.9,87,1.5,150,1003.6,1007.2,2,10.66
11/06/2018,2,0,Summer,2,11,6,2018,0,21.3,19.8,18.9,87,1.5,150,1003.6,1007.2,2,10.67
11/06/2018,3,0,Summer,2,11,6,2018,0,21.4,19.8,18.8,87,2,200,1003.7,1007.3,5,10.83
11/06/2018,4,0,Summer,2,11,6,2018,0,21.4,19.8,18.8,87,2,200,1003.7,1007.3,5,10.6
11/06/2018,5,0,Summer,2,11,6,2018,0,21.4,19.8,18.8,87,2,200,1003.7,1007.3,5,15.68
11/06/2018,6,0,Summer,2,11,6,2018,0,26.5,22,19.6,66,3,240,1004,1007.6,6,19.98
11/06/2018,7,1,Summer,2,11,6,2018,0,26.5,22,19.6,66,3,240,1004,1007.6,6,18.62
11/06/2018,8,1,Summer,2,11,6,2018,0,26.5,22,19.6,66,3,240,1004,1007.6,6,28.58
11/06/2018,9,1,Summer,2,11,6,2018,0,28.2,21.9,18.2,53,5,260,1004.2,1007.7,2,43.67
11/06/2018,10,1,Summer,2,11,6,2018,0,28.2,21.9,18.2,53,5,260,1004.2,1007.7,2,48.81
11/06/2018,11,1,Summer,2,11,6,2018,0,28.2,21.9,18.2,53,5,260,1004.2,1007.7,2,43.34
11/06/2018,12,1,Summer,2,11,6,2018,0,28,22.2,19.2,55,5.5,270,1003.4,1006.9,3,30.85
11/06/2018,13,1,Summer,2,11,6,2018,0,28,22.2,19.2,55,5.5,270,1003.4,1006.9,3,32.4
11/06/2018,14,1,Summer,2,11,6,2018,0,28,22.2,19.2,55,5.5,270,1003.4,1006.9,3,31.62
11/06/2018,15,1,Summer,2,11,6,2018,0,27.3,22.1,19.3,58,4.5,270,1003.2,1006.7,2,39.15
11/06/2018,16,1,Summer,2,11,6,2018,0,27.3,22.1,19.3,58,4.5,270,1003.2,1006.7,2,36.85
11/06/2018,17,1,Summer,2,11,6,2018,0,27.3,22.1,19.3,58,4.5,270,1003.2,1006.7,2,37.15
11/06/2018,18,1,Summer,2,11,6,2018,0,23.8,20.7,18.9,67,1.5,330,1002.9,1006.5,1,32.93
11/06/2018,19,1,Summer,2,11,6,2018,0,23.8,20.7,18.9,67,1.5,330,1002.9,1006.5,1,20.98
11/06/2018,20,0,Summer,2,11,6,2018,0,23.8,20.7,18.9,67,1.5,330,1002.9,1006.5,1,18.01
11/06/2018,21,0,Summer,2,11,6,2018,0,23,19.9,18.1,72,1,240,1002.7,1006.3,4,18.71
11/06/2018,22,0,Summer,2,11,6,2018,0,23,19.9,18.1,72,1,240,1002.7,1006.3,4,18.52
11/06/2018,23,0,Summer,2,11,6,2018,0,23,19.9,18.1,72,1,240,1002.7,1006.3,4,17.04
12/06/2018,0,0,Summer,3,12,6,2018,0,21.7,18.8,16.8,76,1.5,170,1001.4,1005,2,15.65
12/06/2018,1,0,Summer,3,12,6,2018,0,21.7,18.8,16.8,76,1.5,170,1001.4,1005,2,10.86
12/06/2018,2,0,Summer,3,12,6,2018,0,21.7,18.8,16.8,76,1.5,170,1001.4,1005,2,10.06
12/06/2018,3,0,Summer,3,12,6,2018,0,21.3,19.1,17.7,77,2,170,1001,1004.6,2,10.88
12/06/2018,4,0,Summer,3,12,6,2018,0,21.3,19.1,17.7,77,2,170,1001,1004.6,2,10.16
12/06/2018,5,0,Summer,3,12,6,2018,0,21.3,19.1,17.7,77,2,170,1001,1004.6,2,15.66
12/06/2018,6,0,Summer,3,12,6,2018,0,26.1,21.2,18.5,65,5.5,210,1000.9,1004.4,7,19.27
12/06/2018,7,1,Summer,3,12,6,2018,0,26.1,21.2,18.5,65,5.5,210,1000.9,1004.4,7,21.55
12/06/2018,8,1,Summer,3,12,6,2018,0,26.1,21.2,18.5,65,5.5,210,1000.9,1004.4,7,41
12/06/2018,9,1,Summer,3,12,6,2018,0,28.1,22.1,18.7,76,5,260,1001.7,1005.3,6,46.05
12/06/2018,10,1,Summer,3,12,6,2018,0,28.1,22.1,18.7,76,5,260,1001.7,1005.3,6,45.91
12/06/2018,11,1,Summer,3,12,6,2018,0,28.1,22.1,18.7,76,5,260,1001.7,1005.3,6,39.19
12/06/2018,12,1,Summer,3,12,6,2018,0,27.5,22.5,19.8,58,5,270,1001,1004.5,6,45.31
12/06/2018,13,1,Summer,3,12,6,2018,0,27.5,22.5,19.8,58,5,270,1001,1004.5,6,37.4
12/06/2018,14,1,Summer,3,12,6,2018,0,27.5,22.5,19.8,58,5,270,1001,1004.5,6,38.73
12/06/2018,15,1,Summer,3,12,6,2018,0,27.1,22,19.2,60,3.5,290,1000.8,1004.3,2,40.08
12/06/2018,16,1,Summer,3,12,6,2018,0,27.1,22,19.2,60,3.5,290,1000.8,1004.3,2,37.33
12/06/2018,17,1,Summer,3,12,6,2018,0,27.1,22,19.2,60,3.5,290,1000.8,1004.3,2,28.6
12/06/2018,18,1,Summer,3,12,6,2018,0,24.3,21.2,19.6,71,3,280,1001,1004.6,2,19.63
12/06/2018,19,1,Summer,3,12,6,2018,0,24.3,21.2,19.6,71,3,280,1001,1004.6,2,18.14
12/06/2018,20,0,Summer,3,12,6,2018,0,24.3,21.2,19.6,71,3,280,1001,1004.6,2,15.96
12/06/2018,21,0,Summer,3,12,6,2018,0,22.9,20.4,18.8,80,1.5,190,1001.1,1004.7,4,14.8
12/06/2018,22,0,Summer,3,12,6,2018,0,22.9,20.4,18.8,80,1.5,190,1001.1,1004.7,4,14.92
12/06/2018,23,0,Summer,3,12,6,2018,0,22.9,20.4,18.8,80,1.5,190,1001.1,1004.7,4,13.49
13/06/2018,0,0,Summer,4,13,6,2018,0,22.1,20.1,18.9,78,3,190,999.9,1003.5,5,11.71
13/06/2018,1,0,Summer,4,13,6,2018,0,22.1,20.1,18.9,78,3,190,999.9,1003.5,5,8.74
13/06/2018,2,0,Summer,4,13,6,2018,0,22.1,20.1,18.9,78,3,190,999.9,1003.5,5,8.81
13/06/2018,3,0,Summer,4,13,6,2018,0,22.2,21,20.3,82,5.5,190,999.9,1003.4,6,8.88
13/06/2018,4,0,Summer,4,13,6,2018,0,22.2,21,20.3,82,5.5,190,999.9,1003.4,6,8.98
13/06/2018,5,0,Summer,4,13,6,2018,0,22.2,21,20.3,82,5.5,190,999.9,1003.4,6,12.93
13/06/2018,6,0,Summer,4,13,6,2018,0,24.9,21.9,20.4,77,2.5,190,1000.5,1004.1,6,20.85
13/06/2018,7,1,Summer,4,13,6,2018,0,24.9,21.9,20.4,77,2.5,190,1000.5,1004.1,6,21.53
13/06/2018,8,1,Summer,4,13,6,2018,0,24.9,21.9,20.4,77,2.5,190,1000.5,1004.1,6,26.97
13/06/2018,9,1,Summer,4,13,6,2018,0,28,22.6,19.7,60,4.5,270,1000.7,1004.2,4,45.05
13/06/2018,10,1,Summer,4,13,6,2018,0,28,22.6,19.7,60,4.5,270,1000.7,1004.2,4,47.62
13/06/2018,11,1,Summer,4,13,6,2018,0,28,22.6,19.7,60,4.5,270,1000.7,1004.2,4,43.71
13/06/2018,12,1,Summer,4,13,6,2018,0,28.1,22.9,20.1,61,5,260,1000.2,1003.7,5,44.09
13/06/2018,13,1,Summer,4,13,6,2018,0,28.1,22.9,20.1,61,5,260,1000.2,1003.7,5,41.01
13/06/2018,14,1,Summer,4,13,6,2018,0,28.1,22.9,20.1,61,5,260,1000.2,1003.7,5,34.47
13/06/2018,15,1,Summer,4,13,6,2018,0,27.7,22.7,20,61,3,290,1000,1003.5,3,41.89
13/06/2018,16,1,Summer,4,13,6,2018,0,27.7,22.7,20,61,3,290,1000,1003.5,3,38.41
13/06/2018,17,1,Summer,4,13,6,2018,0,27.7,22.7,20,61,3,290,1000,1003.5,3,38
13/06/2018,18,1,Summer,4,13,6,2018,0,24.6,22,20.7,74,1,360,1001,1004.6,1,22.67
13/06/2018,19,1,Summer,4,13,6,2018,0,24.6,22,20.7,74,1,360,1001,1004.6,1,16.93
13/06/2018,20,0,Summer,4,13,6,2018,0,24.6,22,20.7,74,1,360,1001,1004.6,1,17.77
13/06/2018,21,0,Summer,4,13,6,2018,0,22.7,21,20,84,1.5,220,1001.5,1005.1,0,15.1
13/06/2018,22,0,Summer,4,13,6,2018,0,22.7,21,20,84,1.5,220,1001.5,1005.1,0,17.57
13/06/2018,23,0,Summer,4,13,6,2018,0,22.7,21,20,84,1.5,220,1001.5,1005.1,0,14.14
